"No.","Time","Source","Destination","Protocol","Length","Info"
"5818","593.603666","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5819","593.607772","172.64.150.28","10.10.10.10","QUIC","1046","Protected Payload (KP0)"
"5820","593.612851","172.64.150.28","10.10.10.10","QUIC","1078","Protected Payload (KP0)"
"5821","593.636065","172.64.150.28","10.10.10.10","QUIC","1078","Protected Payload (KP0)"
"5822","593.636703","10.10.10.10","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5823","593.644640","172.64.150.28","10.10.10.10","QUIC","1078","Protected Payload (KP0)"
"5824","593.654979","172.64.150.28","10.10.10.10","QUIC","66","Protected Payload (KP0)"
"5825","593.659167","172.64.150.28","10.10.10.10","QUIC","1078","Protected Payload (KP0)"
"5826","593.671704","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5827","593.673715","172.64.150.28","10.10.10.10","QUIC","1078","Protected Payload (KP0)"
"5828","593.689736","172.64.150.28","10.10.10.10","QUIC","1078","Protected Payload (KP0)"
"5829","593.705249","172.64.150.28","10.10.10.10","QUIC","1078","Protected Payload (KP0)"
"5830","593.705759","10.10.10.10","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5831","593.720062","172.64.150.28","10.10.10.10","QUIC","1078","Protected Payload (KP0)"
"5832","593.736001","172.64.150.28","10.10.10.10","QUIC","1078","Protected Payload (KP0)"
"5833","593.750982","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5834","593.764618","172.64.150.28","10.10.10.10","QUIC","1078","Protected Payload (KP0)"
"5835","593.796701","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5836","593.800600","172.64.150.28","10.10.10.10","QUIC","1078","Protected Payload (KP0)"
"5837","593.820224","172.64.150.28","10.10.10.10","QUIC","1110","Protected Payload (KP0)"
"5838","593.822342","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5839","593.822937","172.64.150.28","10.10.10.10","QUIC","1110","Protected Payload (KP0)"
"5840","593.823783","172.64.150.28","10.10.10.10","QUIC","1110","Protected Payload (KP0)"
"5841","593.842118","172.64.150.28","10.10.10.10","QUIC","1110","Protected Payload (KP0)"
"5842","593.844296","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5843","593.857301","172.64.150.28","10.10.10.10","QUIC","1110","Protected Payload (KP0)"
"5844","593.858060","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5845","593.886549","172.64.150.28","10.10.10.10","QUIC","1110","Protected Payload (KP0)"
"5846","593.922554","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5847","593.934092","172.64.150.28","10.10.10.10","QUIC","1115","Protected Payload (KP0)"
"5848","593.940600","172.64.150.28","10.10.10.10","QUIC","66","Protected Payload (KP0)"
"5849","593.946685","172.64.150.28","10.10.10.10","QUIC","1147","Protected Payload (KP0)"
"5850","593.946872","172.64.150.28","10.10.10.10","QUIC","1147","Protected Payload (KP0)"
"5851","593.947382","172.64.150.28","10.10.10.10","QUIC","1147","Protected Payload (KP0)"
"5852","593.962060","172.64.150.28","10.10.10.10","QUIC","1147","Protected Payload (KP0)"
"5853","593.962539","10.10.10.10","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5854","593.979598","172.64.150.28","10.10.10.10","QUIC","1147","Protected Payload (KP0)"
"5855","593.994313","172.64.150.28","10.10.10.10","QUIC","1147","Protected Payload (KP0)"
"5856","594.005798","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5857","594.008505","172.64.150.28","10.10.10.10","QUIC","1179","Protected Payload (KP0)"
"5858","594.022974","172.64.150.28","10.10.10.10","QUIC","1179","Protected Payload (KP0)"
"5859","594.031324","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5860","594.042152","172.64.150.28","10.10.10.10","QUIC","1179","Protected Payload (KP0)"
"5861","594.058142","172.64.150.28","10.10.10.10","QUIC","1179","Protected Payload (KP0)"
"5862","594.070657","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5863","594.074284","172.64.150.28","10.10.10.10","QUIC","1179","Protected Payload (KP0)"
"5864","594.092074","172.64.150.28","10.10.10.10","QUIC","1179","Protected Payload (KP0)"
"5865","594.103021","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5866","594.112789","172.64.150.28","10.10.10.10","QUIC","1179","Protected Payload (KP0)"
"5867","594.130991","172.64.150.28","10.10.10.10","QUIC","1179","Protected Payload (KP0)"
"5868","594.136855","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5869","594.146322","172.64.150.28","10.10.10.10","QUIC","1211","Protected Payload (KP0)"
"5870","594.146896","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5871","594.163155","172.64.150.28","10.10.10.10","QUIC","1211","Protected Payload (KP0)"
"5872","594.178673","172.64.150.28","10.10.10.10","QUIC","1211","Protected Payload (KP0)"
"5873","594.188228","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5874","594.192465","172.64.150.28","10.10.10.10","QUIC","1211","Protected Payload (KP0)"
"5875","594.214466","172.64.150.28","10.10.10.10","QUIC","1211","Protected Payload (KP0)"
"5876","594.214988","10.10.10.10","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5877","594.232151","172.64.150.28","10.10.10.10","QUIC","66","Protected Payload (KP0)"
"5878","594.236611","172.64.150.28","10.10.10.10","QUIC","1211","Protected Payload (KP0)"
"5879","594.240220","172.64.150.28","10.10.10.10","QUIC","1211","Protected Payload (KP0)"
"5880","594.258830","172.64.150.28","10.10.10.10","QUIC","1211","Protected Payload (KP0)"
"5881","594.259007","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5882","594.273058","172.64.150.28","10.10.10.10","QUIC","1211","Protected Payload (KP0)"
"5883","594.286721","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5884","594.289077","172.64.150.28","10.10.10.10","QUIC","1200","Protected Payload (KP0)"
"5885","594.316031","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5886","594.316290","172.64.150.28","10.10.10.10","QUIC","69","Protected Payload (KP0)"
"5887","594.316603","10.10.10.10","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5888","594.325562","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5889","594.325799","172.64.150.28","10.10.10.10","QUIC","74","Protected Payload (KP0)"
"5890","594.348182","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5891","594.348182","172.64.150.28","10.10.10.10","QUIC","74","Protected Payload (KP0)"
"5892","594.348883","10.10.10.10","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5893","594.357866","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5894","594.358022","172.64.150.28","10.10.10.10","QUIC","74","Protected Payload (KP0)"
"5895","594.374632","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5896","594.374988","10.10.10.10","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5897","594.375045","172.64.150.28","10.10.10.10","QUIC","74","Protected Payload (KP0)"
"5898","594.397081","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5899","594.397598","10.10.10.10","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5900","594.397701","172.64.150.28","10.10.10.10","QUIC","74","Protected Payload (KP0)"
"5901","594.410527","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5902","594.410794","172.64.150.28","10.10.10.10","QUIC","74","Protected Payload (KP0)"
"5903","594.421457","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5904","594.429291","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5905","594.429291","172.64.150.28","10.10.10.10","QUIC","74","Protected Payload (KP0)"
"5906","594.433108","10.10.10.10","172.64.150.28","QUIC","88","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5907","594.440853","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5908","594.441247","172.64.150.28","10.10.10.10","QUIC","74","Protected Payload (KP0)"
"5909","594.461682","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5910","594.461682","172.64.150.28","10.10.10.10","QUIC","74","Protected Payload (KP0)"
"5911","594.462272","10.10.10.10","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5912","594.478956","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5913","594.479751","172.64.150.28","10.10.10.10","QUIC","106","Protected Payload (KP0)"
"5914","594.490203","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5915","594.503225","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5916","594.503783","172.64.150.28","10.10.10.10","QUIC","106","Protected Payload (KP0)"
"5917","594.516063","172.64.150.28","10.10.10.10","QUIC","66","Protected Payload (KP0)"
"5918","594.516956","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5919","594.521049","172.64.150.28","10.10.10.10","QUIC","111","Protected Payload (KP0)"
"5920","594.533411","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5921","594.533705","172.64.150.28","10.10.10.10","QUIC","111","Protected Payload (KP0)"
"5922","594.533932","10.10.10.10","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5923","594.551721","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5924","594.551721","172.64.150.28","10.10.10.10","QUIC","111","Protected Payload (KP0)"
"5925","594.559164","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5926","594.579390","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5927","594.579638","172.64.150.28","10.10.10.10","QUIC","111","Protected Payload (KP0)"
"5928","594.588815","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5929","594.589014","172.64.150.28","10.10.10.10","QUIC","116","Protected Payload (KP0)"
"5930","594.605715","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5931","594.609323","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5932","594.609323","172.64.150.28","10.10.10.10","QUIC","148","Protected Payload (KP0)"
"5933","594.622361","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5934","594.622689","172.64.150.28","10.10.10.10","QUIC","148","Protected Payload (KP0)"
"5935","594.639255","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5936","594.645320","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5937","594.645512","172.64.150.28","10.10.10.10","QUIC","148","Protected Payload (KP0)"
"5938","594.658405","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5939","594.658589","172.64.150.28","10.10.10.10","QUIC","148","Protected Payload (KP0)"
"5940","594.674726","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5941","594.675940","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5942","594.676173","172.64.150.28","10.10.10.10","QUIC","148","Protected Payload (KP0)"
"5943","594.694887","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5944","594.694887","172.64.150.28","10.10.10.10","QUIC","148","Protected Payload (KP0)"
"5945","594.706646","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5946","594.712125","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5947","594.712125","172.64.150.28","10.10.10.10","QUIC","148","Protected Payload (KP0)"
"5948","594.721646","10.10.10.10","172.64.150.28","QUIC","88","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5949","594.744539","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5950","594.744539","172.64.150.28","10.10.10.10","QUIC","148","Protected Payload (KP0)"
"5951","594.747394","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5952","594.747573","172.64.150.28","10.10.10.10","QUIC","148","Protected Payload (KP0)"
"5953","594.766579","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5954","594.767320","10.10.10.10","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5955","594.767638","172.64.150.28","10.10.10.10","QUIC","148","Protected Payload (KP0)"
"5956","594.780841","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5957","594.780841","172.64.150.28","10.10.10.10","QUIC","180","Protected Payload (KP0)"
"5958","594.789776","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5959","594.804729","172.64.150.28","10.10.10.10","QUIC","66","Protected Payload (KP0)"
"5960","594.850255","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5961","594.850255","172.64.150.28","10.10.10.10","QUIC","180","Protected Payload (KP0)"
"5962","594.851843","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5963","594.852142","172.64.150.28","10.10.10.10","QUIC","180","Protected Payload (KP0)"
"5964","594.863629","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5965","594.864099","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5966","594.864222","172.64.150.28","10.10.10.10","QUIC","289","Protected Payload (KP0)"
"5967","594.877171","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5968","594.877590","10.10.10.10","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5969","594.877782","172.64.150.28","10.10.10.10","QUIC","180","Protected Payload (KP0)"
"5970","594.906040","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5971","594.922823","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5972","594.923503","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5973","594.923503","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5974","594.923503","172.64.150.28","10.10.10.10","QUIC","398","Protected Payload (KP0)"
"5975","594.937340","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5976","594.937472","172.64.150.28","10.10.10.10","QUIC","174","Protected Payload (KP0)"
"5977","594.949403","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5978","594.949494","172.64.150.28","10.10.10.10","QUIC","217","Protected Payload (KP0)"
"5979","594.949916","10.10.10.10","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5980","594.965294","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5981","594.966258","172.64.150.28","10.10.10.10","QUIC","217","Protected Payload (KP0)"
"5982","594.982213","10.10.10.10","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5983","594.986163","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5984","594.986163","172.64.150.28","10.10.10.10","QUIC","217","Protected Payload (KP0)"
"5985","595.005700","10.10.10.10","172.64.150.28","QUIC","88","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5986","595.015703","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5987","595.017100","172.64.150.28","10.10.10.10","QUIC","217","Protected Payload (KP0)"
"5988","595.025803","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5989","595.025998","172.64.150.28","10.10.10.10","QUIC","217","Protected Payload (KP0)"
"5990","595.039843","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5991","595.040095","172.64.150.28","10.10.10.10","QUIC","217","Protected Payload (KP0)"
"5992","595.040579","10.10.10.10","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5993","595.052873","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5994","595.053234","172.64.150.28","10.10.10.10","QUIC","217","Protected Payload (KP0)"
"5995","595.061940","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5996","595.062084","172.64.150.28","10.10.10.10","QUIC","206","Protected Payload (KP0)"
"5997","595.062258","10.10.10.10","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"5998","595.083626","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
"5999","595.083780","172.64.150.28","10.10.10.10","QUIC","249","Protected Payload (KP0)"
"6000","595.084096","10.10.10.10","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01862909dff7b3edb286b609eff7802499d38471"
"6001","595.095216","172.64.150.28","10.10.10.10","QUIC","1242","Protected Payload (KP0)"
